Time, Operation, Node, Description
18:18:07.572,apply,9,Applied config change to add node 3 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.572,apply,9,Applied config change to add node 4 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.572,apply,9,Applied config change to add node 5 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.573,apply,9,Applied config change to add node 6 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.573,apply,9,Applied config change to add node 7 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.573,apply,9,Applied config change to add node 8 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.574,apply,9,Applied config change to add node 9 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.589,apply,9,Applied config change to add node 10 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.589,apply,9,Applied config change to add node 11 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.592,apply,9,Applied config change to add node 12 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.592,apply,9,Applied config change to add node 13 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.592,apply,9,Applied config change to add node 14 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:08.740,Step,9,9 [logterm: 1 index: 14 vote: 0] cast MsgPreVote for b [logterm: 1 index: 14] at term 1 channel=mychannel 
18:18:08.788,Step,9,9 [term: 1] received a MsgVote message with higher term from b [term: 2] channel=mychannel 
18:18:08.789,becomeFollower,9,9 became follower at term 2 channel=mychannel 
18:18:08.789,Step,9,9 [logterm: 1 index: 14 vote: 0] cast MsgVote for b [logterm: 1 index: 14] at term 2 channel=mychannel 
18:18:08.803,run,9,raft.node: 9 elected leader b at term 2 channel=mychannel 
18:18:08.806,run,9,Raft leader changed: 0 -> 11 channel=mychannel 
18:18:29.453,writeBlock,9,Writing block [1] (Raft index: 16) to ledger channel=mychannel 
18:18:32.573,writeBlock,9,Writing block [2] (Raft index: 17) to ledger channel=mychannel 
18:19:31.623,writeBlock,9,Writing block [3] (Raft index: 18) to ledger channel=mychannel 
18:20:30.428,writeBlock,9,Writing block [4] (Raft index: 19) to ledger channel=mychannel 
18:20:33.833,writeBlock,9,Writing block [5] (Raft index: 20) to ledger channel=mychannel 
18:20:40.460,writeBlock,9,Writing block [6] (Raft index: 21) to ledger channel=mychannel 
18:17:49.813,HandleChain,s,EvictionSuspicion not set defaulting to 10m0s
18:17:49.813,HandleChain,d,With system channel: after eviction InactiveChainRegistry.TrackChain will be called
18:18:07.484,HandleChain,s,EvictionSuspicion not set defaulting to 10m0s
18:18:07.484,HandleChain,d,With system channel: after eviction InactiveChainRegistry.TrackChain will be called
18:18:07.484,createOrReadWAL,0,No WAL data found creating new WAL at path '/var/hyperledger/production/orderer/etcdraft/wal/mychannel' channel=mychannel 
18:18:07.542,Start,0,Starting Raft node channel=mychannel 
18:18:07.585,start,0,Starting raft node as part of a new channel channel=mychannel 
18:18:07.585,becomeFollower,0,a became follower at term 0 channel=mychannel 
18:18:07.585,newRaft,0,newRaft a [peers: [] term: 0 commit: 0 applied: 0 lastindex: 0 lastterm: 0] channel=mychannel 
18:18:07.585,becomeFollower,0,a became follower at term 1 channel=mychannel 
18:18:07.591,apply,0,Applied config change to add node 1 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.592,apply,0,Applied config change to add node 2 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.592,apply,0,Applied config change to add node 3 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.593,apply,0,Applied config change to add node 4 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.594,apply,0,Applied config change to add node 5 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.594,apply,0,Applied config change to add node 6 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.594,apply,0,Applied config change to add node 7 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.596,apply,0,Applied config change to add node 8 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.597,apply,0,Applied config change to add node 9 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.602,apply,0,Applied config change to add node 10 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.603,apply,0,Applied config change to add node 11 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.606,apply,0,Applied config change to add node 12 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.606,apply,0,Applied config change to add node 13 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.606,apply,0,Applied config change to add node 14 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:08.738,Step,0,a [logterm: 1 index: 14 vote: 0] cast MsgPreVote for b [logterm: 1 index: 14] at term 1 channel=mychannel 
18:18:08.791,Step,0,a [term: 1] received a MsgVote message with higher term from b [term: 2] channel=mychannel 
18:18:08.792,becomeFollower,0,a became follower at term 2 channel=mychannel 
18:18:08.792,Step,0,a [logterm: 1 index: 14 vote: 0] cast MsgVote for b [logterm: 1 index: 14] at term 2 channel=mychannel 
18:18:08.801,run,0,raft.node: a elected leader b at term 2 channel=mychannel 
18:18:08.803,run,0,Raft leader changed: 0 -> 11 channel=mychannel 
18:18:29.512,writeBlock,0,Writing block [1] (Raft index: 16) to ledger channel=mychannel 
18:18:32.576,writeBlock,0,Writing block [2] (Raft index: 17) to ledger channel=mychannel 
18:19:31.625,writeBlock,0,Writing block [3] (Raft index: 18) to ledger channel=mychannel 
18:20:30.434,writeBlock,0,Writing block [4] (Raft index: 19) to ledger channel=mychannel 
18:20:33.833,writeBlock,0,Writing block [5] (Raft index: 20) to ledger channel=mychannel 
18:20:40.443,writeBlock,0,Writing block [6] (Raft index: 21) to ledger channel=mychannel 
